"timestamp","consent","age","gender","employment","region","income","has_bank_account","num_apps","awareness_budgeting","awareness_tracking","awareness_saving","awareness_investing","desire_manage","desire_tool","open_what_is_fm","budget_frequency","budget_followthrough","income_handling","income_handling_other","expense_tracking","expense_knowledge","saving_frequency","saving_pattern","investment_frequency","investment_barrier","sc1_resist_temptation","sc2_break_habits","sc3_act_without_thinking","sc4_stick_to_plan","sc5_give_in_moment","imp1_buy_immediately","imp2_regret_decisions","imp3_say_no_unplanned","imp4_spend_good_mood","proc1_delay_plans","proc2_put_off_statements","proc3_long_to_begin","proc4_sort_next_month","avoid1_avoid_balance","avoid2_prefer_not_think","avoid3_anxious","dg1_enjoy_now","dg2_short_term_sacrifice","dg3_unexpected_money","self_aware_level","self_aware_tendencies","self_aware_would_help","self_aware_tried_change","platforms_used","platforms_other","primary_platform","primary_reason","primary_reason_other","secondary_account_behavior","feature_autocategorize","feature_personalized_budget","feature_nudges","feature_goals","feature_investments","feature_weekly_summary","open_trust","open_hardest_part","personality_app_appeal","open_anything_else","awareness_score","consistency_score","self_control_score","impulsivity_score","procrastination_score","avoidance_score","delayed_gratification_score"
2026-03-31 17:02:25.65,"Yes, I consent - proceed to survey","25-34","Male","Self-employed / Business owner","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N100,000 - N299,999","Yes","2-3",3,3,3,1,5,5,NA,3,2,"I transfer most of it to another account and spend from what remains",NA,1,1,2,"I save a fixed amount consistently every month","No, but I have been planning to","I keep postponing it",2,1,2,4,3,2,3,3,4,4,4,5,5,1,3,4,2,2,"Split it between spending, saving, and investing",3,"I often procrastinate on financial tasks, I am generally disciplined with money",4,"Yes, multiple times","Opay, PalmPay, First Bank",NA,"FBN","It has better features for managing my money",NA,"Transfer it to my primary account immediately",2,2,3,3,2,2,NA,NA,"Somewhat - I would be curious to try it",NA,3.33333333333333,1.8,2.4,3,4.5,2.66666666666667,3
2026-03-31 19:14:53.275,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","More than 5",5,5,5,4,5,5,"Managing your personal finances well is really about being intentional with your money so it supports the life you want, both now and in the future.",5,1,"I allocate specific amounts to different categories before spending",NA,3,5,5,"I save a fixed amount consistently every month","No, but I have been planning to","I do not know enough about investment options",4,3,1,4,3,3,4,3,5,3,4,2,3,5,5,4,1,4,"Use it to cover outstanding expenses or debts",5,"I often procrastinate on financial tasks, I avoid looking at my finances when things are tight",5,"Yes, once or twice","Opay, Kuda, GTBank, Access Bank, First Bank",NA,"GT Bank","My salary or main income is paid into it",NA,"It depends on the amount",4,4,5,5,5,5,"The reviews, and legal backing","The unforeseen circumstances that can affect my savings, and not earning enough to properly manage my expenses.","Yes, very much","No. You’ve said it all!",4.83333333333333,3.8,2.2,3.75,3,4.66666666666667,1.5
2026-03-31 22:36:19.858,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","4-5",4,5,5,5,5,3,NA,5,3,"I allocate specific amounts to different categories before spending",NA,3,4,5,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",4,2,1,4,1,1,1,4,1,2,1,5,1,1,1,1,1,4,"Save all or most of it",4,"I find it hard to stick to plans or routines",5,"Yes, once or twice","Moniepoint, Opay, GTBank, Other (specify below)","OneBank(Sterling), Fidelity Bank","OneBank/Opay","Other (specify below)","Opay is prevalent, makes for easy transfers while OneBank is sentimental","It depends on the amount",1,5,4,5,3,4,"Security, stability and support","High cost of living","Somewhat - I would be curious to try it",NA,4.5,4,1.6,1.25,2.25,1,1.5
2026-04-01 07:26:11.659,"Yes, I consent - proceed to survey","35-45","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N100,000 - N299,999","Yes","1.0",5,5,5,5,5,5,"Never going broke",5,3,"I allocate specific amounts to different categories before spending",NA,5,4,4,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",4,4,3,4,2,2,2,4,4,1,2,1,1,1,1,1,1,5,"Use it to cover outstanding expenses or debts",5,"I am generally disciplined with money",5,"No, I usually succeed when I try","Opay",NA,"Opay","I trust it more than others",NA,"Transfer it to my primary account immediately",5,5,5,5,5,5,"No network issues","Having more and more bills to clear","Yes, very much",NA,5,4.2,2.6,2.5,1.25,1,1
2026-04-01 07:30:23.793,"Yes, I consent - proceed to survey","25-34","Male","Freelancer / Contract worker","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","1.0",5,5,5,3,5,5,"* Not wondering where my money went when it's finished.
* Giving every Naira work to do.
* Learning more about investment and practically engaging in it to increase my wealth.",4,4,"I allocate specific amounts to different categories before spending",NA,4,4,3,"I save a fixed amount consistently every month","Yes, once or twice","I do not know enough about investment options, I find the process confusing or complicated",4,3,2,3,3,1,1,4,2,3,4,3,3,3,2,2,3,4,"Split it between spending, saving, and investing",3,"I find it hard to stick to plans or routines, I am generally disciplined with money",3,"No, I usually succeed when I try","Opay",NA,"Opay","It has better features for managing my money",NA,"It depends on the amount",5,5,5,5,5,5,"Help me do these: Budget -> Auto track expenses -> Audit -> Invest.","Knowledge and fragmented or unavailable tools.","Somewhat - I would be curious to try it","This form is TOO LONG!",4.66666666666667,3.8,2.6,1.5,3.25,2.33333333333333,2.5
2026-04-01 13:48:17.948,"Yes, I consent - proceed to survey","35-45","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N100,000 - N299,999","Yes","2-3",5,5,5,5,5,5,"Budgeting, expenditures and savings",4,4,"I allocate specific amounts to different categories before spending",NA,4,5,4,"I save when I have money left over at the end of the month","Yes, once or twice","I do not have enough money left after expenses",4,1,2,4,1,1,4,1,1,1,1,2,1,1,1,1,3,5,"Split it between spending, saving, and investing",5,"I avoid looking at my finances when things are tight",5,"Yes, once or twice","GTBank, Other (specify below)","Sterling, carbon, i-invesr","Sterling","It has better features for managing my money",NA,"Leave it there and spend from it directly",5,5,5,5,5,5,"User friendly","Expenses","Somewhat - I would be curious to try it","No",5,4.2,1.6,2.75,1.25,1,2
2026-04-01 17:18:44.065,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","4-5",4,5,5,3,4,3,NA,3,3,"I allocate specific amounts to different categories before spending",NA,3,3,1,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",3,2,2,3,2,1,2,2,2,2,2,2,3,2,2,2,2,2,"Split it between spending, saving, and investing",3,"I am generally disciplined with money",3,"Yes, once or twice","Moniepoint, Opay, Kuda, GTBank, Access Bank, First Bank, Zenith Bank",NA,"Opay","It has better features for managing my money",NA,"It depends on the amount",3,3,3,3,3,3,NA,NA,"Somewhat - I would be curious to try it",NA,4,2.6,2.4,2.25,2.25,2,3
2026-04-01 18:07:57.417,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","Prefer not to say","Yes","More than 5",3,4,5,2,3,3,NA,4,4,"I allocate specific amounts to different categories before spending",NA,4,4,5,"I save a fixed amount consistently every month","No, but I have been planning to","I do not know enough about investment options, I find the process confusing or complicated",3,3,2,4,2,3,3,4,3,3,2,2,2,2,2,2,3,4,"Split it between spending, saving, and investing",3,"I struggle to delay gratification, I am generally disciplined with money",2,"No, I usually succeed when I try","GTBank, Other (specify below)",NA,"Decline to say","It has the best app experience",NA,"It depends on the amount",4,4,4,4,5,4,NA,NA,"Somewhat - I would be curious to try it",NA,3.33333333333333,4.2,2.4,2.75,2.25,2,2.5
2026-04-01 18:16:11.466,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","2-3",3,5,5,2,5,5,NA,4,4,"I allocate specific amounts to different categories before spending",NA,4,3,4,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","I do not have enough money left after expenses, I do not know enough about investment options, I do not trust investment platforms, I find the process confusing or complicated",4,4,2,3,2,2,3,4,2,4,4,4,3,2,2,4,2,4,"Invest all or most of it",3,"I find it hard to stick to plans or routines",4,"No, I usually succeed when I try","Opay, PalmPay, First Bank",NA,"First bank","My salary or main income is paid into it",NA,"Transfer it within a few days",5,5,5,5,5,5,NA,NA,"Yes, very much",NA,4.16666666666667,3.8,2.6,2.25,3.75,2.66666666666667,2
2026-04-01 18:16:39.062,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","Prefer not to say","Yes","2-3",5,5,5,3,5,4,"Proper budgeting and planning around my spending and spending habits.",5,4,"I transfer most of it to another account and spend from what remains",NA,4,4,3,"I save a fixed amount consistently every month","No, but I have been planning to","I keep postponing it",3,2,2,4,3,1,1,5,5,3,1,1,1,1,1,1,3,2,"Spend it on something I have been wanting",4,"I am generally disciplined with money",3,"No, I have not tried to change my habits","GTBank, UBA, Zenith Bank",NA,"GTBank","My salary or main income is paid into it",NA,"It depends on the amount",5,5,5,5,3,5,"Security","It doesn’t allow me to enjoy things at times.","Not sure",NA,4.5,4,2.4,2,1.5,1,3.5
2026-04-01 18:21:18.482,"Yes, I consent - proceed to survey","35-45","Female","Employed full-time","North West — Jigawa, Kaduna, Kano, Katsina, Kebbi, Sokoto, Zamfara","N1,000,000 and above","Yes","2-3",4,4,4,4,4,4,"Having a rolling annual budget,   Frequent review to identify anomalies and take compensating actions, manage impulsive expenditure, invest spare cash, keep emergency funds for liquidity purposes, carefully planning out expenditure, building a nest egg for the future.",3,4,"I have a rough idea of how to split it but do not write it down",NA,3,3,1,"I save occasionally but not on any schedule","Yes, once or twice","I prefer to keep money accessible for emergencies",4,2,1,4,2,2,3,5,2,3,3,2,4,1,1,2,1,2,"Split it between spending, saving, and investing",4,"I am generally disciplined with money",2,"Yes, once or twice","Access Bank, First Bank, Other (specify below)","Union bank, Stanbic, StanChart,","Access","My salary or main income is paid into it",NA,"Leave it there and spend from it directly",2,3,2,3,4,4,NA,"Unplanned expenditure.","Yes, very much","There are joint assets by marriage which are managed by my spouse",4,2.8,1.8,2,3,1.33333333333333,2.5
2026-04-01 18:30:18.079,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","2-3",5,5,5,5,5,5,"Not spending on impulse,
Have a clear budget and sticking to it.
And optimizing favorable returns on idle funds while keeping capital safe",5,5,"I allocate specific amounts to different categories before spending",NA,5,5,5,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",5,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,5,"Invest all or most of it",5,"I am generally disciplined with money",5,"No, I usually succeed when I try","Opay, GTBank",NA,"Opay","It has better features for managing my money",NA,"It depends on the amount",5,5,4,5,5,5,"Credibility of the platform","None","Somewhat - I would be curious to try it","No other insight",5,5,1,1,1,1,1
2026-04-01 18:33:02.916,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","Prefer not to say","Yes","4-5",3,4,4,2,5,5,"It involves knowing you assets and liabilities, adding and subtracting based on your available resources and time.",2,3,"I spend as needs arise and hope it lasts",NA,2,3,3,"I save occasionally but not on any schedule","No, but I have been planning to","I do not have enough money left after expenses, I do not know enough about investment options",4,2,2,3,2,2,2,4,3,4,3,4,4,2,2,2,2,4,"Save all or most of it",3,"I avoid looking at my finances when things are tight, I find it hard to stick to plans or routines",4,"No, I usually succeed when I try","Opay, Access Bank",NA,"Access Bank","My salary or main income is paid into it",NA,"Transfer it within a few days",4,4,4,4,4,4,NA,"Reality and circumstances","Yes, very much","No",3.83333333333333,2.6,2.2,2.25,3.75,2,2
2026-04-01 19:20:34.071,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","4-5",4,3,4,5,5,5,"Budget allocation and saving",3,3,"I transfer most of it to another account and spend from what remains",NA,2,2,3,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",3,2,2,4,2,1,2,4,3,4,4,2,3,2,2,3,1,4,"Invest all or most of it",3,"I find it hard to stick to plans or routines",4,"Yes, once or twice","Opay, First Bank",NA,"First bank","My salary or main income is paid into it",NA,"Transfer it to my primary account immediately",3,3,3,3,3,3,"Clarity","Discipline","Yes, very much","No",4.33333333333333,2.6,2.2,2,3.25,2.33333333333333,1.5
2026-04-01 19:34:31.503,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","2-3",4,4,4,1,5,5,"It means being able to save enough, have enough to spend to take care of expenses for the month and have a very healthy investment(s) that are retuning yields for me.",2,3,"I have a rough idea of how to split it but do not write it down",NA,1,2,5,"I save a fixed amount consistently every month","Yes, once or twice","I do not know enough about investment options, I find the process confusing or complicated",3,4,2,4,4,2,4,3,4,4,5,5,5,4,4,3,2,4,"Split it between spending, saving, and investing",3,"I often procrastinate on financial tasks, I avoid looking at my finances when things are tight, I find it hard to stick to plans or routines",5,"Yes, once or twice","GTBank, Other (specify below)","Rise, PiggyVest","GTBank","It was my first or oldest account",NA,"It depends on the amount",5,5,5,5,5,5,"Monitoring and Tracking along with no unnecessary charges","Budgeting properly and investment","Yes, very much",NA,3.83333333333333,2.6,3,3.25,4.75,3.66666666666667,2
2026-04-01 19:38:14.352,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","2-3",5,5,5,5,5,3,"Understand income and budget accordingly. Split between, spending saving and investing. Work towards building an emergency fund",5,4,"I allocate specific amounts to different categories before spending",NA,3,4,4,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",3,3,2,3,2,2,2,4,3,2,3,2,2,2,3,2,2,4,"Invest all or most of it",5,"I am generally disciplined with money",3,"No, I usually succeed when I try","Other (specify below)","Sparkle","UBA","My salary or main income is paid into it",NA,"Leave it there and spend from it directly",2,2,2,2,2,2,"A trustworthy option",NA,"Somewhat - I would be curious to try it",NA,4.66666666666667,4,2.6,2.25,2.25,2.33333333333333,2
2026-04-01 19:43:55.761,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","2-3",4,4,5,4,5,3,"Reserving part of income for saving and investing",4,3,"I have a rough idea of how to split it but do not write it down",NA,3,4,5,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",2,3,2,3,3,2,3,3,4,1,3,1,1,2,2,4,1,5,"Split it between spending, saving, and investing",4,"I tend to spend impulsively, I find it hard to stick to plans or routines",3,"Yes, once or twice","First Bank, Other (specify below)","First Asset Management App and Stanbic IBTC App","First Bank","It was my first or oldest account",NA,"It depends on the amount",5,5,5,5,5,5,"Leadership and Pedigree","Unplanned expenses","Yes, very much","Most of my investment are in Money Market and  a very small size of it is in NGX. My next goal is to build competency in Stock market for rapid capital appreciation",4.16666666666667,3.8,3,3,1.5,2.66666666666667,1
2026-04-01 20:23:43.684,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N600,000 - N999,999","Yes","4-5",1,1,1,1,1,1,NA,4,3,"I allocate specific amounts to different categories before spending",NA,3,4,5,"I save a fixed amount consistently every month","Yes, once or twice","I do not have enough money left after expenses",5,1,2,5,3,1,2,4,2,1,3,1,3,1,1,2,2,5,"Split it between spending, saving, and investing",4,"I am generally disciplined with money",4,"Yes, once or twice","Opay, PalmPay, Access Bank, UBA, First Bank",NA,"Access bank","It was my first or oldest account",NA,"Leave it there and spend from it directly",2,3,4,3,3,3,"I can't keep all my money in one platform",NA,"Yes, very much",NA,1,3.8,1.6,1.75,2,1.33333333333333,1.5
2026-04-01 20:42:00.804,"Yes, I consent - proceed to survey","35-45","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N600,000 - N999,999","Yes","2-3",5,5,5,5,5,5,"It inolves taking control of your money, knowing where it's going, and making intentional decisions about saving, spending, and investing",3,3,"I transfer most of it to another account and spend from what remains",NA,3,3,3,"I save when I have money left over at the end of the month","Yes, once or twice","I keep postponing it, I do not trust investment platforms, I prefer to keep money accessible for emergencies",4,2,4,4,4,5,5,4,3,3,3,3,3,3,2,3,3,2,"Split it between spending, saving, and investing",3,"I tend to spend impulsively, I often procrastinate on financial tasks, I am generally disciplined with money",4,"Yes, once or twice","First Bank",NA,"FirstBank","It was my first or oldest account",NA,"It depends on the amount",5,5,5,5,5,5,"If a platform that has top-notch security measures like encryption, 2 Factor Authentication, and a solid track record of protecting users funds.","Unexpected expenses, emergency expenses and impulsive buying decisions","Yes, very much","Having a clear budget you can track and automating savings that helps one stick to their financial goals",5,3,2.8,3.75,3,2.66666666666667,3.5
2026-04-01 20:53:48.76,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","More than 5",5,4,5,5,4,3,"Managing my personal finances well means the following:
- earning a living via either direct or indirect income
- maintaining a sound awareness of my needs and wants
- meeting my immediate responsibilities/needs and preparing for future needs
- growing my current income to yield more indirect income
- ensuring sufficient excess for impact",5,4,"I allocate specific amounts to different categories before spending",NA,3,5,5,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",4,2,1,4,1,2,2,4,3,2,2,1,1,1,1,1,2,4,"Invest all or most of it",5,"I am generally disciplined with money",5,"Yes, once or twice","Opay, Other (specify below)","Stanbic IBTC, Sterling, SC Mobile, Renmoney","StanbicIBTC (Primary Bank), but i don't keep most of my money in the bank though","My salary or main income is paid into it",NA,"It depends on the amount",3,3,3,5,3,3,"Stability/Reliability","My risk appetite does not yet match my aspirations","Somewhat - I would be curious to try it","What i think i would find useful is a platform that provides insights and guidance for investments, and provides easy access to national and global information - trends, projections etc. for someone who does not have formal finance training or professional knowledge",4.33333333333333,4.4,1.6,2.25,1.5,1,2
2026-04-02 07:21:10.943,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","More than 5",4,5,5,3,5,4,"Budgeting, tracking expenses, prioritising needs over wants. Investing sustainably",5,3,"I allocate specific amounts to different categories before spending",NA,5,4,5,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","I find the process confusing or complicated",2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,2,4,"Save all or most of it",4,"I am generally disciplined with money",5,"Yes, once or twice","Opay, UBA, First Bank, Other (specify below)","Piggyvest, Bamboo, risevest, grey, sterling bank, LemFi, Stanbic","Stanbic","I trust it more than others",NA,"Transfer it to my primary account immediately",5,5,5,5,5,5,"Security over time, simple user interface and versatility of tools",NA,"Yes, very much",NA,4.33333333333333,4.4,2.8,2.25,1.25,1,2
2026-04-02 07:41:50.861,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","4-5",5,5,5,5,3,5,"This means budgeting, saving, investing and ensuring the unplanned expenses/emergencies can be funded. Managing personal finances well also means being able to set a realistic budget and have the discipline to follow through on saving and investing",5,4,"I allocate specific amounts to different categories before spending",NA,1,4,5,"I save a fixed amount consistently every month","Yes, once or twice","Not applicable - I invest consistently",4,3,1,4,2,1,1,4,3,1,1,1,1,1,1,5,1,4,"Use it to cover outstanding expenses or debts",4,"I am generally disciplined with money",5,"No, I have not tried to change my habits","Moniepoint, GTBank, Other (specify below)","Cowrywise, Stanbic IBTC, Providus","Providus and Stanbic IBTC","My salary or main income is paid into it",NA,"It depends on the amount",4,4,1,5,3,3,"The reliability of the app. Many Nigerian apps struggle with downtime so it’s risky to leave all your money there. You could leave all your money with one bank and find the app has issues and you can’t access your money","Unexpected expenses and financial emergencies","Somewhat - I would be curious to try it",NA,4.66666666666667,3.8,2,1.75,1,2.33333333333333,1.5
2026-04-02 08:06:31.622,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","2-3",5,5,5,5,5,5,"Ensuring j have an emergency fund, diverting risk when it comes to investments etc.",3,3,"I spend as needs arise and hope it lasts",NA,1,4,5,"I save when I have money left over at the end of the month","Yes, once or twice","Not applicable - I invest consistently",5,2,3,3,4,1,4,5,5,5,4,5,5,1,1,2,4,4,"Save all or most of it",5,"I tend to spend impulsively",5,"Yes, once or twice","Other (specify below)","Stanbic","Stanbic","My family or social circle uses it",NA,"It depends on the amount",5,5,4,5,5,5,NA,"Tracking and consistent discipline","Somewhat - I would be curious to try it",NA,5,3.2,2.6,2.75,4.75,1.33333333333333,3
2026-04-02 08:09:43.765,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N600,000 - N999,999","Yes","More than 5",5,5,5,4,5,5,"Not spending on what I shouldn’t",2,3,"I allocate specific amounts to different categories before spending",NA,2,3,5,"I save a fixed amount consistently every month","Yes, once or twice","I do not know enough about investment options, I find the process confusing or complicated, I prefer to keep money accessible for emergencies",5,3,1,4,2,1,1,4,3,4,4,2,3,3,2,2,1,1,"Save all or most of it",4,"I often procrastinate on financial tasks",5,"No, I have not tried to change my habits","UBA, First Bank, Other (specify below)","PiggyVest, Mustard, PocketApp","PiggyVest","Other (specify below)","I use it for savings","It depends on the amount",5,5,5,5,5,5,"Budgeting","Budgeting and following it","Somewhat - I would be curious to try it","No",4.83333333333333,3,1.8,1.75,3.25,2.33333333333333,3
2026-04-02 08:13:40.671,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","4-5",4,3,5,4,4,5,"Knowing what percentage of your salary to save and invest",2,2,"I transfer most of it to another account and spend from what remains",NA,1,1,5,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","I do not know enough about investment options",4,2,2,4,4,3,4,5,2,4,5,3,3,1,2,4,1,5,"Save all or most of it",4,"I am generally disciplined with money",4,"No, I usually succeed when I try","Opay, GTBank, UBA, Other (specify below)","Sterling Bank","GT Bank","Other (specify below)","I do not have an ATM card for that account and my salary isn’t paid into the account","Transfer it to my primary account immediately",4,4,4,4,4,5,"Diverse investment opportunities and security","The ever-changing cost of goods","Yes, very much",NA,4.16666666666667,2.2,2.4,2.5,3.75,2.33333333333333,1
2026-04-02 08:16:37.017,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","2-3",5,5,5,4,4,4,"Sticking to my budget",3,2,"I transfer most of it to another account and spend from what remains",NA,1,3,5,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",2,2,3,3,4,4,4,2,4,4,4,4,4,3,3,3,3,2,"Spend it on something I have been wanting",4,"I tend to spend impulsively, I often procrastinate on financial tasks, I struggle to delay gratification",2,"Yes, multiple times","Access Bank, Other (specify below)","PocketApp. Piggyvest","Piggyvest","It has better features for managing my money",NA,"Transfer it within a few days",5,5,5,5,4,5,"Interest options","Impulse buying","Yes, very much","Nil",4.5,2.8,3.2,4,4,3,3.5
2026-04-02 13:24:20.141,"Yes, I consent - proceed to survey","25-34","Female","Self-employed / Business owner","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N600,000 - N999,999","Yes","4-5",2,2,2,2,5,5,"Tracking my income, investing",1,2,"I spend as needs arise and hope it lasts",NA,1,2,2,"I intend to save but rarely do","No, but I have been planning to","I prefer to keep money accessible for emergencies",4,2,3,1,3,1,4,4,3,4,5,4,5,2,5,4,4,5,"Spend it on something I have been wanting",2,"I avoid looking at my finances when things are tight",5,"No, I usually succeed when I try","Moniepoint, Opay, Access Bank",NA,"Access bank","Habit - I am just used to it",NA,"Leave it there and spend from it directly",5,5,5,5,5,5,"Security","Savings","Yes, very much","No",3,1.6,3,2.5,4.5,3.66666666666667,2.5
2026-04-02 14:43:40.127,"Yes, I consent - proceed to survey","25-34","Female","Self-employed / Business owner","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N300,000 - N599,999","Yes","2-3",4,5,5,5,5,3,NA,3,3,"I have a rough idea of how to split it but do not write it down",NA,3,5,2,"I save when I have money left over at the end of the month","No, and I have not considered it","I do not have enough money left after expenses, I prefer to keep money accessible for emergencies",4,3,1,4,3,2,4,4,3,3,4,3,2,1,1,1,2,4,"Save all or most of it",5,"None of the above",2,"No, I usually succeed when I try","UBA, Other (specify below)","Piggyvest","Piggyvest","It has better features for managing my money",NA,"It depends on the amount",4,4,3,2,2,3,NA,"Income","Somewhat - I would be curious to try it",NA,4.5,3.2,2.2,2.75,3,1,2
2026-04-02 15:31:45.212,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","North Central — Benue, Kogi, Kwara, Nasarawa, Niger, Plateau, FCT (Abuja)","N1,000,000 and above","Yes","2-3",5,5,5,4,5,4,"Having a realistic budget and spending according to the budget",4,4,"I allocate specific amounts to different categories before spending",NA,4,4,4,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",3,2,3,4,2,3,5,4,5,1,1,1,3,1,1,2,2,5,"Split it between spending, saving, and investing",4,"I tend to spend impulsively, I am generally disciplined with money",4,"Yes, multiple times","GTBank, Access Bank, Other (specify below)","Zenith Bank, Piggyvest","Zenith Bank","My salary or main income is paid into it",NA,"It depends on the amount",5,5,4,4,5,5,"Not taking unnecessary risks with my money","Prioritizing between multiple necessary/good decisions due to resource limitation","Somewhat - I would be curious to try it","No",4.66666666666667,4,2.4,3.75,1.5,1.33333333333333,1.5
2026-04-02 16:37:33.314,"Yes, I consent - proceed to survey","35-45","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N600,000 - N999,999","Yes","2-3",4,4,4,4,5,4,NA,3,2,"I allocate specific amounts to different categories before spending",NA,4,2,3,"I save occasionally but not on any schedule","Yes, once or twice","I prefer to keep money accessible for emergencies",2,5,4,2,5,3,5,2,4,4,5,4,4,2,5,4,3,3,"Use it to cover outstanding expenses or debts",4,"I find it hard to stick to plans or routines",4,"Yes, multiple times","Opay, PalmPay, GTBank",NA,"GTBank","It was my first or oldest account",NA,"It depends on the amount",4,4,4,4,4,4,NA,"Budgeting","Yes, very much",NA,4.16666666666667,2.8,4.4,4,4.25,3.66666666666667,3
